x,y,u
0.697,-0.152,1.2280602882674707
0.697,-0.131,1.246600616687174
0.697,-0.111,1.2609589498377372
0.697,-0.091,1.2722801733527385
0.697,-0.071,1.2806835281779436
0.697,-0.051,1.2862261527148833
0.697,-0.03,1.2889711220860989
0.697,-0.01,1.2886190638869026
0.697,0.01,1.285310702816815
0.697,0.03,1.2789791109285957
0.697,0.051,1.2690156234309153
0.697,0.071,1.2563331427535678
0.697,0.091,1.240531819835793
0.697,0.111,1.2216427698205867
0.697,0.131,1.1997273559256487
0.697,0.152,1.1735566990627975
0.697,0.172,1.1457274223672644
0.697,0.192,1.1151732911287473
0.697,0.212,1.0819911413885135
0.697,0.232,1.0462617790557738
0.697,0.253,1.006065109001394
0.697,0.273,0.9652619952609863
0.697,0.293,0.9220063760998797
0.697,0.313,0.8762885567402647
0.697,0.333,0.8280936175972389
0.697,0.354,0.7748132154709066
0.697,0.374,0.7215354119579006
0.697,0.394,0.6658301267654542
0.697,0.414,0.6077867347894798
0.697,0.434,0.5475414528152469
0.697,0.455,0.482116824300746
0.697,0.475,0.41798292753132416
0.697,0.495,0.3523352596182592
0.697,0.515,0.2854539032798255
0.697,0.535,0.21761937981362905
0.697,0.556,0.14565162181606045
0.697,0.576,0.07663641891035425
0.697,0.596,0.007328583256569175
0.697,0.616,-0.06216788662428126
0.697,0.636,-0.1318189401793751
0.697,0.657,-0.20515369781947396
0.697,0.677,-0.275279345082027
0.697,0.697,-0.34581044363676217
0.697,0.717,-0.41688991341848464
0.697,0.737,-0.4886513830150602
0.697,0.758,-0.5648392235429315
0.697,0.778,-0.6382290436656123
0.697,0.798,-0.7123717888922958
0.697,0.818,-0.787110630065019
0.697,0.838,-0.8621755007452023
0.697,0.859,-0.9409328870811422
0.697,0.879,-1.0153839342011486
0.697,0.899,-1.0887288612104
0.697,0.919,-1.1603595400672473
0.697,0.939,-1.2296489935801809
0.697,0.96,-1.2992179778157813
0.697,0.98,-1.361858534767657
0.697,1.0,-1.4204907656206287
0.717,-1.0,-1.1447517142965031
0.717,-0.98,-1.0799952937163835
0.717,-0.96,-1.0131685399793389
0.717,-0.939,-0.941342850710727
0.717,-0.919,-0.8720278561310756
0.717,-0.899,-0.8025663777155183
0.717,-0.879,-0.7337290290510237
0.717,-0.859,-0.6662773679723496
0.717,-0.838,-0.5977053337132254
0.717,-0.818,-0.535147722546
0.717,-0.798,-0.4756932552591461
0.717,-0.778,-0.41955533824564384
0.717,-0.758,-0.3667264626263482
0.717,-0.737,-0.314557289653956
0.717,-0.717,-0.26753944959749615
0.717,-0.697,-0.22246158716567094
0.717,-0.677,-0.1785216853036511
0.717,-0.657,-0.1348225192055415
0.717,-0.636,-0.08817798818304737
0.717,-0.616,-0.04209223823185021
0.717,-0.596,0.00643266093215103
0.717,-0.576,0.058045793878769875
0.717,-0.556,0.11319492033356414
0.717,-0.535,0.17513891363069461
0.717,-0.515,0.23793478166681215
0.717,-0.495,0.30413856910669795
0.717,-0.475,0.3732195275888105
0.717,-0.455,0.44444735595994733
0.717,-0.434,0.5205794457085101
0.717,-0.414,0.5933387907843612
0.717,-0.394,0.6653048368625553
0.717,-0.374,0.7354760684603432
0.717,-0.354,0.8029245200787275
0.717,-0.333,0.8699348229860417
0.717,-0.313,0.9294499397098483
0.717,-0.293,0.9842851782350232
0.717,-0.273,1.034151353634622
0.717,-0.253,1.078931324367138
0.717,-0.232,1.1205154030758877
0.717,-0.212,1.1551092327228125
0.717,-0.192,1.1850683309898793
0.717,-0.172,1.2106914317940995
0.717,-0.152,1.232293014569513
0.717,-0.131,1.2509695716108546
0.717,-0.111,1.2652092097406893
0.717,-0.091,1.2761890422822437
0.717,-0.071,1.2840436888231057
0.717,-0.051,1.288847144930741
0.717,-0.03,1.2906301006259842
0.717,-0.01,1.2892052874378293
0.717,0.01,1.284694463164512
0.717,0.03,1.2770554141066037
0.717,0.051,1.265634281344759
0.717,0.071,1.251509687544498
0.717,0.091,1.2342375044453069
0.717,0.111,1.213867033372136
0.717,0.131,1.1904727933627401
0.717,0.152,1.1627548160131214
0.717,0.172,1.1334537935853406
0.717,0.192,1.1014156708709266
0.717,0.212,1.0667162750682373
0.717,0.232,1.0294100286112011
0.717,0.253,0.9874627037638942
0.717,0.273,0.9448728803439798
0.717,0.293,0.8996914457202385
0.717,0.313,0.8518933233629865
0.717,0.333,0.8014579144065688
0.717,0.354,0.7456616469550155
0.717,0.374,0.6898502767434292
0.717,0.394,0.6315078816817709
0.717,0.414,0.5707615826698442
0.717,0.434,0.5077895039044216
0.717,0.455,0.4395222847621354
0.717,0.475,0.3727407711304166
0.717,0.495,0.30453313741531596
0.717,0.515,0.23519693548611798
0.717,0.535,0.16501470250246056
0.717,0.556,0.09068462933354585
0.717,0.576,0.01948926911706913
0.717,0.596,-0.051968156379042264
0.717,0.616,-0.1236266640947565
0.717,0.636,-0.19549489632244588
0.717,0.657,-0.27125649470908286
0.717,0.677,-0.34381168546521235
0.717,0.697,-0.41689018695489544
0.717,0.717,-0.4906140943161855
0.717,0.737,-0.5650697211460087
0.717,0.758,-0.644059870477236
0.717,0.778,-0.7199924393035929
0.717,0.798,-0.7964381024300108
0.717,0.818,-0.8731127434756276
0.717,0.838,-0.9496215125871157
0.717,0.859,-1.0292358545234015
0.717,0.879,-1.1037732952225459
0.717,0.899,-1.1764224454565553
0.717,0.919,-1.2465416049082096
0.717,0.939,-1.3135121414701505
0.717,0.96,-1.379829370986698
0.717,0.98,-1.4386899301156357
0.717,1.0,-1.4930038705714175
0.737,-1.0,-1.2172744710216223
0.737,-0.98,-1.152718865312335
0.737,-0.96,-1.086015576855085
0.737,-0.939,-1.014245770397886
0.737,-0.919,-0.9449269373146428
0.737,-0.899,-0.8754179429176262
0.737,-0.879,-0.8065030013406485
0.737,-0.859,-0.7389579479716178
0.737,-0.838,-0.6702840473462127
0.737,-0.818,-0.6076331992519601
0.737,-0.798,-0.5480877919187599
0.737,-0.778,-0.49185361624648893
0.737,-0.758,-0.43890158294180764
0.737,-0.737,-0.38653987995873496
0.737,-0.717,-0.3392333609106901
0.737,-0.697,-0.2937121914052824
0.737,-0.677,-0.24911547255240918
0.737,-0.657,-0.2044860976522036
0.737,-0.636,-0.15650643079443494
0.737,-0.616,-0.10875577365392089
0.737,-0.596,-0.05814284805434913
0.737,-0.576,-0.003995946752483354
0.737,-0.556,0.05413634545232064
0.737,-0.535,0.11967739096200088
0.737,-0.515,0.18630153224500245
0.737,-0.495,0.2566681717197941
0.737,-0.475,0.3301716035456787
0.737,-0.455,0.4059954899706558
0.737,-0.434,0.4870367125166657
0.737,-0.414,0.564451515240715
0.737,-0.394,0.6409594747534542
0.737,-0.374,0.7154748739038737
0.737,-0.354,0.7869983687354795
0.737,-0.333,0.8579357711226884
0.737,-0.313,0.9208122318390783
0.737,-0.293,0.9786156488328863
0.737,-0.273,1.0310473569596468
0.737,-0.253,1.0779913268955699
0.737,-0.232,1.121429914394162
0.737,-0.212,1.1574113940560862
0.737,-0.192,1.1884124964940128
0.737,-0.172,1.2147544649067488
0.737,-0.152,1.2367749648390831
0.737,-0.131,1.2555914983406642
0.737,-0.111,1.2697010322312083
0.737,-0.091,1.2803116797955032
0.737,-0.071,1.287578650174453
0.737,-0.051,1.2915956029627607
0.737,-0.03,1.292362378754702
0.737,-0.01,1.289814722957642
0.737,0.01,1.2840580554008016
0.737,0.03,1.275079104111806
0.737,0.051,1.2621811024981486
0.737,0.071,1.2466112826501083
0.737,0.091,1.227880110098901
0.737,0.111,1.2060539100993564
0.737,0.131,1.1812140951678953
0.737,0.152,1.1519895992675029
0.737,0.172,1.1212523631267088
0.737,0.192,1.0877576873811605
0.737,0.212,1.051555311092352
0.737,0.232,1.0126708942141338
0.737,0.253,0.9689516574928146
0.737,0.273,0.9245373129214083
0.737,0.293,0.8773765477256759
0.737,0.313,0.8274355836403894
0.737,0.333,0.7746951764310355
0.737,0.354,0.7163182497364309
0.737,0.374,0.6579245235566809
0.737,0.394,0.5969140159976493
0.737,0.414,0.5334549222174972
0.737,0.434,0.4677688793616695
0.737,0.455,0.396695154339005
0.737,0.475,0.32731536567559977
0.737,0.495,0.2566044539090488
0.737,0.515,0.18486637696523267
0.737,0.535,0.11237613942716795
0.737,0.556,0.03569831552347376
0.737,0.576,-0.03769627399873956
0.737,0.596,-0.11135878335670032
0.737,0.616,-0.18527019902134442
0.737,0.636,-0.2594753214614545
0.737,0.657,-0.3378064943289398
0.737,0.677,-0.41292204349310074
0.737,0.697,-0.4886516534563813
0.737,0.717,-0.5650697211460087
0.737,0.737,-0.6421897481368235
0.737,0.758,-0.7238373666196904
0.737,0.778,-0.8020466737597142
0.737,0.798,-0.8803913062676165
0.737,0.818,-0.9584609268925238
0.737,0.838,-1.0357400000577823
0.737,0.859,-1.1153857307169956
0.737,0.879,-1.189142039407
0.737,0.899,-1.2601875379049616
0.737,0.919,-1.3278921880565746
0.737,0.939,-1.3916925402019305
0.737,0.96,-1.4539746150661785
0.737,0.98,-1.5084546762492836
0.737,1.0,-1.5580257663918529
0.758,-1.0,-1.2951241727874092
0.758,-0.98,-1.2311088454559524
0.758,-0.96,-1.1647728165742088
0.758,-0.939,-1.0932159293873918
0.758,-0.919,-1.0239492259228866
0.758,-0.899,-0.9543653336185406
0.758,-0.879,-0.8852700744065504
0.758,-0.859,-0.8174627341684962
0.758,-0.838,-0.7484503970497277
0.758,-0.818,-0.6854387325519242
0.758,-0.798,-0.6255091929558967
0.758,-0.778,-0.5688715452849205
0.758,-0.758,-0.5154901377275491
0.758,-0.737,-0.4626266821589714
0.758,-0.717,-0.4147602846142902
0.758,-0.697,-0.3685522539850486
0.758,-0.677,-0.3230885145955311
0.758,-0.657,-0.2773519524679332
0.758,-0.636,-0.22788668167296713
0.758,-0.616,-0.17835563664643525
0.758,-0.596,-0.1255608186866587
0.758,-0.576,-0.0688010949310395
0.758,-0.556,-0.007613164225785882
0.758,-0.535,0.06160208365562604
0.758,-0.515,0.13213640264146348
0.758,-0.495,0.20676060610787772
0.758,-0.475,0.2847997999717342
0.758,-0.455,0.3653522662420554
0.758,-0.434,0.4514653852343399
0.758,-0.414,0.533711346591013
0.758,-0.394,0.6149550391470328
0.758,-0.374,0.6940235811129437
0.758,-0.354,0.7698422484498402
0.758,-0.333,0.8449438582348483
0.758,-0.313,0.9114095179299119
0.758,-0.293,0.9724039180583751
0.758,-0.273,1.0276133421514289
0.758,-0.253,1.0769187928853132
0.758,-0.232,1.1223971984607157
0.758,-0.212,1.1599163066057048
0.758,-0.192,1.1920789892232029
0.758,-0.172,1.219226858194862
0.758,-0.152,1.2417195319566048
0.758,-0.131,1.2606960646163636
0.758,-0.111,1.2746592278772033
0.758,-0.091,1.2848567705974059
0.758,-0.071,1.2914652839887566
0.758,-0.051,1.2946061195294858
0.758,-0.03,1.2942514247461205
0.758,-0.01,1.2904762832152066
0.758,0.01,1.2833713941585447
0.758,0.03,1.272958336792061
0.758,0.051,1.258498569185697
0.758,0.071,1.2414195528004837
0.758,0.091,1.2211804273005542
0.758,0.111,1.1978602126348783
0.758,0.131,1.1715465477017175
0.758,0.152,1.1407862851071973
0.758,0.172,1.1085807510425512
0.758,0.192,1.0735856583920333
0.758,0.212,1.035818203045157
0.758,0.232,0.9952700943123682
0.758,0.253,0.9496622831608812
0.758,0.273,0.9032878141288092
0.758,0.293,0.8539921355230771
0.758,0.313,0.8017371906031115
0.758,0.333,0.7465125855958321
0.758,0.354,0.6853686892766645
0.758,0.374,0.6242236312467908
0.758,0.394,0.5603916552743516
0.758,0.414,0.49408603957445907
0.758,0.434,0.42557260464976443
0.758,0.455,0.3515920677753313
0.758,0.475,0.27953089410651777
0.758,0.495,0.2062346469034347
0.758,0.515,0.13200458198200088
0.758,0.535,0.05709535563879615
0.758,0.556,-0.022078546183585082
0.758,0.576,-0.09785078216709989
0.758,0.596,-0.17393421064883344
0.758,0.616,-0.2503474147515901
0.758,0.636,-0.32715890629013394
0.758,0.657,-0.4083432207994348
0.758,0.677,-0.48626593149237685
0.758,0.697,-0.5648392235429311
0.758,0.717,-0.6440601556152515
0.758,0.737,-0.7238373666196901
0.758,0.758,-0.8079845658381258
0.758,0.778,-0.8881557565299341
0.758,0.798,-0.9679172691094882
0.758,0.818,-1.0467336713345445
0.758,0.838,-1.1239877330698698
0.758,0.859,-1.2027004828508496
0.758,0.879,-1.2746747568506753
0.758,0.899,-1.343085024551205
0.758,0.919,-1.4073662925404693
0.758,0.939,-1.4670634197447718
0.758,0.96,-1.5244626157470273
0.758,0.98,-1.5739266848258957
0.758,1.0,-1.6183144550124426
0.778,-1.0,-1.3699510452514119
0.778,-0.98,-1.3068990378572103
0.778,-0.96,-1.2412610400917536
0.778,-0.939,-1.1701636316712447
0.778,-0.919,-1.101091432064571
0.778,-0.899,-1.0314854584844246
0.778,-0.879,-0.9621795225004608
0.778,-0.859,-0.894004359423738
0.778,-0.838,-0.8244749382750879
0.778,-0.818,-0.760879048407395
0.778,-0.798,-0.7003064796553823
0.778,-0.778,-0.642987041477376
0.778,-0.758,-0.5888951018071666
0.778,-0.737,-0.5352512154461238
0.778,-0.717,-0.48659071418038935
0.778,-0.697,-0.4395074871484351
0.778,-0.677,-0.3930443411931305
0.778,-0.657,-0.3461337395790374
0.778,-0.636,-0.29518746722257483
0.778,-0.616,-0.24395448460184724
0.778,-0.596,-0.18912490438629598
0.778,-0.576,-0.129962543284785
0.778,-0.556,-0.06598487588834719
0.778,-0.535,0.006577767074783608
0.778,-0.515,0.08067818410880002
0.778,-0.495,0.15919745767709595
0.778,-0.475,0.24140364941368436
0.778,-0.455,0.3263239517720957
0.778,-0.434,0.41714947781118944
0.778,-0.414,0.5039134843686923
0.778,-0.394,0.5896163395857309
0.778,-0.374,0.6730029057226318
0.778,-0.354,0.7529247704692484
0.778,-0.333,0.8320369636458811
0.778,-0.313,0.9019887891545737
0.778,-0.293,0.9661092204592526
0.778,-0.273,1.024062295293389
0.778,-0.253,1.0757209006765347
0.778,-0.232,1.1232486885527502
0.778,-0.212,1.1623257948253902
0.778,-0.192,1.19567375552322
0.778,-0.172,1.223649974458581
0.778,-0.152,1.2466313037588002
0.778,-0.131,1.2657759792692203
0.778,-0.111,1.2795954636226967
0.778,-0.091,1.2893745808486186
0.778,-0.071,1.295319633776671
0.778,-0.051,1.2975817027544445
0.778,-0.03,1.296109296988958
0.778,-0.01,1.2911229139157703
0.778,0.01,1.2827025311617934
0.778,0.03,1.2709069297559439
0.778,0.051,1.254960128400719
0.778,0.071,1.2364597524250254
0.778,0.091,1.214814806211082
0.778,0.111,1.190114667606527
0.778,0.131,1.1624430014458045
0.778,0.152,1.1302692689981424
0.778,0.172,1.0967036600169802
0.778,0.192,1.0603047470534746
0.778,0.212,1.0210557821942892
0.778,0.232,0.9789136724996936
0.778,0.253,0.9314786619173884
0.778,0.273,0.8831944783398885
0.778,0.293,0.8318133235414972
0.778,0.313,0.7772979964411274
0.778,0.333,0.7196546490922515
0.778,0.354,0.6558310870038627
0.778,0.374,0.5920391990801884
0.778,0.394,0.5255106327634392
0.778,0.414,0.4565021132116715
0.778,0.434,0.38531822253822606
0.778,0.455,0.3086005347731805
0.778,0.475,0.2340128047324556
0.778,0.495,0.15827016877575267
0.778,0.515,0.08165975902224634
0.778,0.535,0.00440971141417168
0.778,0.556,-0.07721793423853639
0.778,0.576,-0.15536272301091458
0.778,0.596,-0.23388858973265558
0.778,0.616,-0.3128360319713484
0.778,0.636,-0.39227745872751746
0.778,0.657,-0.4763057049632683
0.778,0.677,-0.5569657354998571
0.778,0.697,-0.6382290436656121
0.778,0.717,-0.7199925221988542
0.778,0.737,-0.8020463669111533
0.778,0.758,-0.888155875488806
0.778,0.778,-0.9696521366918831
0.778,0.798,-1.0500868769377156
0.778,0.818,-1.1288274333706119
0.778,0.838,-1.2051929161042632
0.778,0.859,-1.2820697784456319
0.778,0.879,-1.3514593572835587
0.778,0.899,-1.416536253908229
0.778,0.919,-1.4768452400362957
0.778,0.939,-1.5320747119987252
0.778,0.96,-1.5844366828453054
0.778,0.98,-1.6289607067667136
0.778,1.0,-1.668450122375333
0.798,-1.0,-1.4442042339014207
0.798,-0.98,-1.3826806424022393
0.798,-0.96,-1.3182068562448936
0.798,-0.939,-1.24794696124001
0.798,-0.919,-1.1793201662210855
0.798,-0.899,-1.109839329488534
0.798,-0.879,-1.0403695954907501
0.798,-0.859,-0.9717821279083518
0.798,-0.838,-0.901601283957961
0.798,-0.818,-0.8372273847469789
0.798,-0.798,-0.7757685251109887
0.798,-0.778,-0.7174949392025998
0.798,-0.758,-0.6624090683438327
0.798,-0.737,-0.6076955726609319
0.798,-0.717,-0.5579908465638497
0.798,-0.697,-0.5098212490969811
0.798,-0.677,-0.46219876200764304
0.798,-0.657,-0.4140113089301766
0.798,-0.636,-0.3615424040067705
0.798,-0.616,-0.30862880030019135
0.798,-0.596,-0.2518423675612404
0.798,-0.576,-0.19040318932840453
0.798,-0.556,-0.12379916421179674
0.798,-0.535,-0.048088744155012686
0.798,-0.515,0.029374050359093434
0.798,-0.495,0.11158477665985467
0.798,-0.475,0.19776547281103737
0.798,-0.455,0.286882726645641
0.798,-0.434,0.382274099974334
0.798,-0.414,0.4734532606274372
0.798,-0.394,0.5635514830051598
0.798,-0.374,0.651232756956644
0.798,-0.354,0.7352740791322722
0.798,-0.333,0.818450980096006
0.798,-0.313,0.8919700675338835
0.798,-0.293,0.95931866938783
0.798,-0.273,1.0201327801099074
0.798,-0.253,1.0742665228608086
0.798,-0.232,1.1239681385739781
0.798,-0.212,1.164710264572024
0.798,-0.192,1.1993338213263636
0.798,-0.172,1.22820650203944
0.798,-0.152,1.2517200821031047
0.798,-0.131,1.2710540232552354
0.798,-0.111,1.284725130654525
0.798,-0.091,1.294064088543539
0.798,-0.071,1.29930939055158
0.798,-0.051,1.3006502373956494
0.798,-0.03,1.298016262871754
0.798,-0.01,1.2917834596603235
0.798,0.01,1.2820237472958325
0.798,0.03,1.2688367054150187
0.798,0.051,1.2514117267129439
0.798,0.071,1.2315157179218694
0.798,0.091,1.208504622942597
0.798,0.111,1.1824717253962191
0.798,0.131,1.153493698084411
0.798,0.152,1.1199554625667243
0.798,0.172,1.0850682902588031
0.798,0.192,1.0472896021708515
0.798,0.212,1.0065655446149628
0.798,0.232,0.9628182599656709
0.798,0.253,0.913526384190397
0.798,0.273,0.8632910962675633
0.798,0.293,0.8097754006839282
0.798,0.313,0.7529510990127635
0.798,0.333,0.6928451433636962
0.798,0.354,0.6263070750753298
0.798,0.374,0.5598490556040654
0.798,0.394,0.4906198175560118
0.798,0.414,0.4189164434394082
0.798,0.434,0.3450763601765814
0.798,0.455,0.26563474459234815
0.798,0.475,0.18852247916585915
0.798,0.495,0.11031519394647989
0.798,0.515,0.03127789057877231
0.798,0.535,-0.04839174116023971
0.798,0.556,-0.13259116913165686
0.798,0.576,-0.21324863179457063
0.798,0.596,-0.2943713443706068
0.798,0.616,-0.3760039782472879
0.798,0.636,-0.4582012219841801
0.798,0.657,-0.5451478551091994
0.798,0.677,-0.6285349010747525
0.798,0.697,-0.712372083228004
0.798,0.717,-0.7964381024300109
0.798,0.737,-0.8803913062676163
0.798,0.758,-0.9679172691094885
0.798,0.778,-1.0500868769377152
0.798,0.798,-1.1304356418664065
0.798,0.818,-1.208267439297839
0.798,0.838,-1.2828764725811364
0.798,0.859,-1.3570232930879058
0.798,0.879,-1.4230417400233655
0.798,0.899,-1.484111270593125
0.798,0.919,-1.53992572980024
0.798,0.939,-1.5903478124066706
0.798,0.96,-1.6375259470773835
0.798,0.98,-1.6771702974894076
0.798,1.0,-1.7119990595711978
0.818,-1.0,-1.5164801097974947
0.818,-0.98,-1.4571598044289336
0.818,-0.96,-1.3944333554723534
0.818,-0.939,-1.3255147687187416
0.818,-0.919,-1.257702515624802
0.818,-0.899,-1.188605869133077
0.818,-0.879,-1.1191230327897972
0.818,-0.859,-1.0501702268461195
0.818,-0.838,-0.9792880634727735
0.818,-0.818,-0.9140077759306853
0.818,-0.798,-0.8514743826244754
0.818,-0.778,-0.7920154116246435
0.818,-0.758,-0.7356842357567621
0.818,-0.737,-0.6796377744968084
0.818,-0.717,-0.6286585277247725
0.818,-0.697,-0.5792104243032605
0.818,-0.677,-0.5302866360556869
0.818,-0.657,-0.48074155405746455
0.818,-0.636,-0.42673484115080706
0.818,-0.616,-0.37219342245168047
0.818,-0.596,-0.31356255299714114
0.818,-0.576,-0.2500123573262931
0.818,-0.556,-0.18098822268466375
0.818,-0.535,-0.10237654644446353
0.818,-0.515,-0.02179848306901757
0.818,-0.495,0.06385823209485669
0.818,-0.475,0.15378447387278682
0.818,-0.455,0.2468969509249399
0.818,-0.434,0.3466824934372543
0.818,-0.414,0.4421587015969194
0.818,-0.394,0.5365827087613866
0.818,-0.374,0.6285368171213874
0.818,-0.354,0.716721453272074
0.818,-0.333,0.8040320364100771
0.818,-0.313,0.8812176507456754
0.818,-0.293,0.9519184157018831
0.818,-0.273,1.0157314271236526
0.818,-0.253,1.0724818277325618
0.818,-0.232,1.1245012006960222
0.818,-0.212,1.1670303610589001
0.818,-0.192,1.2030314688264765
0.818,-0.172,1.2328766673752867
0.818,-0.152,1.256971996262673
0.818,-0.131,1.2765172048498756
0.818,-0.111,1.290035673438396
0.818,-0.091,1.298911892921756
0.818,-0.071,1.3034232288854102
0.818,-0.051,1.3038011675231211
0.818,-0.03,1.2999645474948707
0.818,-0.01,1.2924547735504381
0.818,0.01,1.2813389886488789
0.818,0.03,1.2667606999510137
0.818,0.051,1.247876655470966
0.818,0.071,1.226620386739659
0.818,0.091,1.2022891728965077
0.818,0.111,1.174977778917755
0.818,0.131,1.1447494393416338
0.818,0.152,1.1098991210522038
0.818,0.172,1.0737280385061825
0.818,0.192,1.034592492279402
0.818,0.212,0.9923980522954797
0.818,0.232,0.9470333341968934
0.818,0.253,0.8958546425068955
0.818,0.273,0.8436295424803707
0.818,0.293,0.7879348148708364
0.818,0.313,0.7287573757841738
